  8.8400000e+002  1.0022354e+002  4.5381059e+001
  8.8400000e+002  1.0116487e+002  4.1248780e+001
  8.8400000e+002  1.0175998e+002  3.8912203e+001
  8.8400000e+002  1.0194167e+002  3.8686876e+001
  8.8400000e+002  1.0174146e+002  4.0489698e+001
  8.8400000e+002  1.0124651e+002  4.3826563e+001
  8.7744839e+002  1.0055672e+002  4.8044515e+001
  8.7049630e+002  9.9761052e+001  5.2599967e+001
  8.7000000e+002  9.8940544e+001  5.7011865e+001
  8.7089281e+002  9.8187033e+001  6.0650608e+001
  8.7289233e+002  9.7609175e+001  6.2769763e+001
  8.7400000e+002  9.7308428e+001  6.2842177e+001
  8.7400000e+002  9.7337867e+001  6.0891087e+001
  8.7684576e+002  9.7670721e+001  5.7516591e+001
  8.7985504e+002  9.8199164e+001  5.3609685e+001
  8.8000000e+002  9.8769188e+001  4.9963254e+001
  8.8256458e+002  9.9234804e+001  4.7022210e+001
  8.8855885e+002  9.9499671e+001  4.4930776e+001
  8.9200000e+002  9.9528675e+001  4.3742326e+001
  8.9200000e+002  9.9336636e+001  4.3517623e+001
  8.8677608e+002  9.8965545e+001  4.4312920e+001
  8.8080576e+002  9.8458465e+001  4.6181875e+001
  8.8000000e+002  9.7843990e+001  4.9130736e+001
  8.7861356e+002  9.7141174e+001  5.2982737e+001
  8.7460792e+002  9.6377421e+001  5.7284976e+001
  8.7200000e+002  9.5606907e+001  6.1333831e+001
  8.7200000e+002  9.4923197e+001  6.4265921e+001
  8.7793747e+002  9.4455392e+001  6.5281830e+001
  8.8497700e+002  9.4334806e+001  6.4045363e+001
  8.8600000e+002  9.4638710e+001  6.0906813e+001
  8.9229995e+002  9.5340076e+001  5.6668931e+001
  9.1310992e+002  9.6294301e+001  5.2202008e+001
  9.2800000e+002  9.7278968e+001  4.8224599e+001
  9.2800000e+002  9.8075261e+001  4.5181777e+001
  9.3332766e+002  9.8548028e+001  4.3202717e+001
  9.4234435e+002  9.8678858e+001  4.2209832e+001
  9.4600000e+002  9.8543261e+001  4.2063321e+001
  9.4600000e+002  9.8256565e+001  4.2624416e+001
  9.4271958e+002  9.7916916e+001  4.3811113e+001
  9.3873034e+002  9.7569002e+001  4.5665575e+001
  9.3800000e+002  9.7205598e+001  4.8285121e+001
  9.3844162e+002  9.6799707e+001  5.1616150e+001
  9.4539634e+002  9.6337754e+001  5.5320842e+001
  9.5200000e+002  9.5836053e+001  5.8790397e+001
  9.5200000e+002  9.5346221e+001  6.1234211e+001
  9.5301655e+002  9.4952697e+001  6.1917039e+001
  9.5700834e+002  9.4753823e+001  6.0560579e+001
  9.6000000e+002  9.4827290e+001  5.7555258e+001
  9.6000000e+002  9.5195154e+001  5.3717884e+001
  9.6165309e+002  9.5802468e+001  4.9878837e+001
  9.6565025e+002  9.6521367e+001  4.6660672e+001
  9.6800000e+002  9.7191340e+001  4.4422374e+001
  9.6800000e+002  9.7683135e+001  4.3244422e+001
  9.5503964e+002  9.7943960e+001  4.3012419e+001
  9.3209902e+002  9.7993954e+001  4.3602159e+001
  9.2200000e+002  9.7888830e+001  4.4979080e+001
  9.2200000e+002  9.7681560e+001  4.7138235e+001
  9.0713444e+002  9.7399191e+001  5.0020220e+001
  8.9036400e+002  9.7042262e+001  5.3450916e+001
  8.8800000e+002  9.6615036e+001  5.7038759e+001
  8.8584316e+002  9.6172190e+001  6.0114572e+001
  8.7882164e+002  9.5839845e+001  6.1892901e+001
  8.7400000e+002  9.5782675e+001  6.1833278e+001
  8.7400000e+002  9.6133546e+001  5.9935379e+001
  8.8197128e+002  9.6928026e+001  5.6738662e+001
  8.9204037e+002  9.8080346e+001  5.3077156e+001
  8.9400000e+002  9.9415262e+001  4.9753334e+001
  8.9781572e+002  1.0073733e+002  4.7263066e+001
  9.1464254e+002  1.0189374e+002  4.5750083e+001
  9.2800000e+002  1.0279869e+002  4.5187678e+001
  9.2800000e+002  1.0342342e+002  4.5527619e+001
  9.2851917e+002  1.0377340e+002  4.6720256e+001
  9.2951921e+002  1.0387062e+002  4.8715379e+001
  9.3000000e+002  1.0375290e+002  5.1418721e+001
  9.3000000e+002  1.0348860e+002  5.4536678e+001
  9.4177215e+002  1.0318294e+002  5.7468498e+001
  9.5691318e+002  1.0295613e+002  5.9432392e+001
  9.6000000e+002  1.0290278e+002  5.9769051e+001
  9.6000000e+002  1.0305805e+002  5.8244245e+001
  9.5711061e+002  1.0338616e+002  5.5183877e+001
  9.5411926e+002  1.0379672e+002  5.1337801e+001
  9.5400000e+002  1.0418370e+002  4.7556669e+001
  9.5207943e+002  1.0446190e+002  4.4519726e+001
  9.3895248e+002  1.0457604e+002  4.2652114e+001
  9.2800000e+002  1.0448973e+002  4.2142126e+001
  9.2800000e+002  1.0417971e+002  4.2950870e+001
  9.2225787e+002  1.0363955e+002  4.4858422e+001
  9.0923469e+002  1.0288066e+002  4.7582159e+001
  9.0200000e+002  1.0193453e+002  5.0851609e+001
  9.0200000e+002  1.0086623e+002  5.4339187e+001
  9.0117492e+002  9.9785794e+001  5.7568265e+001
  9.0017564e+002  9.8834524e+001  5.9958372e+001
  9.0000000e+002  9.8148262e+001  6.0966936e+001
  8.9909687e+002  9.7819223e+001  6.0273373e+001
  8.9508706e+002  9.7871706e+001  5.7982405e+001
  8.9200000e+002  9.8257878e+001  5.4648280e+001
  8.9200000e+002  9.8874467e+001  5.1006725e+001
  8.9134301e+002  9.9590064e+001  4.7672417e+001
  8.9034336e+002  1.0027012e+002  4.5055047e+001
  8.9000000e+002  1.0080021e+002  4.3392767e+001
  8.8951481e+002  1.0111012e+002  4.2753074e+001
  8.8449203e+002  1.0118566e+002  4.3075920e+001
  8.8000000e+002  1.0105759e+002  4.4270774e+001
  8.8000000e+002  1.0077885e+002  4.6210508e+001
  8.8171965e+002  1.0040688e+002  4.8629933e+001
  8.8472118e+002  9.9994239e+001  5.1076124e+001
  8.8600000e+002  9.9587799e+001  5.2936098e+001
  8.8596793e+002  9.9237341e+001  5.3571369e+001
  8.8496687e+002  9.9002916e+001  5.2627618e+001
  8.8400000e+002  9.8945636e+001  5.0318518e+001
  8.8400000e+002  9.9102322e+001  4.7358131e+001
  8.8645908e+002  9.9457928e+001  4.4606507e+001
  8.9145874e+002  9.9930767e+001  4.2757934e+001
  8.9400000e+002  1.0038442e+002  4.2193174e+001
  8.9400000e+002  1.0066939e+002  4.2958815e+001
  8.9491889e+002  1.0067418e+002  4.4872993e+001
  8.9591983e+002  1.0035952e+002  4.7680531e+001
  8.9600000e+002  9.9768846e+001  5.1086390e+001
  8.9633538e+002  9.9019510e+001  5.4651037e+001
  8.9733501e+002  9.8273695e+001  5.7737630e+001
  8.9800000e+002  9.7692866e+001  5.9624261e+001
  8.9800000e+002  9.7393830e+001  5.9737826e+001
  8.9500726e+002  9.7422601e+001  5.7946701e+001
  8.9101604e+002  9.7750829e+001  5.4729458e+001
  8.9000000e+002  9.8294071e+001  5.0983312e+001
  8.9000000e+002  9.8942780e+001  4.7586234e+001
  8.9000000e+002  9.9588119e+001  4.5098346e+001
  8.9000000e+002  1.0013508e+002  4.3734377e+001
  8.9000000e+002  1.0051165e+002  4.3440705e+001
  8.8937503e+002  1.0067656e+002  4.4004885e+001
  8.8837531e+002  1.0061706e+002  4.5223139e+001
  8.8800000e+002  1.0033942e+002  4.7012793e+001
  8.8778258e+002  9.9865964e+001  4.9362361e+001
  8.8477389e+002  9.9241005e+001  5.2202325e+001
  8.8200000e+002  9.8536981e+001  5.5307173e+001
  8.8200000e+002  9.7856801e+001  5.8226202e+001
  8.8576450e+002  9.7327641e+001  6.0281809e+001
  8.9276903e+002  9.7075608e+001  6.0786153e+001
  8.9600000e+002  9.7182152e+001  5.9439889e+001
  8.9600000e+002  9.7642682e+001  5.6565759e+001
  9.1107994e+002  9.8351159e+001  5.2965267e+001
  9.2733762e+002  9.9124571e+001  4.9560817e+001
  9.2800000e+002  9.9764613e+001  4.7031726e+001
  9.2824753e+002  1.0012805e+002  4.5600980e+001
  9.2924699e+002  1.0016486e+002  4.5122111e+001
  9.3000000e+002  9.9908598e+001  4.5355779e+001
  9.3000000e+002  9.9438196e+001  4.6147547e+001
  9.3261927e+002  9.8835948e+001  4.7450007e+001
  9.3762066e+002  9.8158490e+001  4.9291026e+001
  9.4000000e+002  9.7435931e+001  5.1663274e+001
  9.4000000e+002  9.6699638e+001  5.4344398e+001
  9.3535548e+002  9.6010715e+001  5.6831287e+001
  9.2937627e+002  9.5459066e+001  5.8477132e+001
  9.2800000e+002  9.5133005e+001  5.8735456e+001
  9.2816695e+002  9.5080599e+001  5.7421898e+001
  9.3115836e+002  9.5282671e+001  5.4883564e+001
  9.3400000e+002  9.5653112e+001  5.1893500e+001
  9.3400000e+002  9.6071523e+001  4.9254940e+001
  9.2838841e+002  9.6428009e+001  4.7422352e+001
  9.1127878e+002  9.6649694e+001  4.6462229e+001
  9.0000000e+002  9.6702637e+001  4.6276765e+001
  9.0000000e+002  9.6584433e+001  4.6785903e+001
  8.8821175e+002  9.6314872e+001  4.7982180e+001
  8.7234233e+002  9.5924700e+001  4.9901030e+001
  8.6800000e+002  9.5452737e+001  5.2464376e+001
  8.6725147e+002  9.4958082e+001  5.5287723e+001
  8.6424624e+002  9.4530548e+001  5.7697677e+001
  8.6200000e+002  9.4278283e+001  5.8995279e+001
  8.6200000e+002  9.4295235e+001  5.8766341e+001
  8.6359556e+002  9.4627506e+001  5.7079703e+001
  8.6559833e+002  9.5254571e+001  5.4478696e+001
  8.6600000e+002  9.6093983e+001  5.1724546e+001
  8.6766401e+002  9.7027390e+001  4.9438278e+001
  8.7265449e+002  9.7932383e+001  4.7902800e+001
  8.7600000e+002  9.8706361e+001  4.7114424e+001
  8.7600000e+002  9.9281424e+001  4.6949930e+001
  8.7765957e+002  9.9630987e+001  4.7322289e+001
  8.7966260e+002  9.9765288e+001  4.8255851e+001
  8.8000000e+002  9.9720485e+001  4.9796277e+001
  8.8484335e+002  9.9549824e+001  5.1803091e+001
  9.0073265e+002  9.9315911e+001  5.3834974e+001
  9.1200000e+002  9.9080694e+001  5.5242824e+001
  9.1200000e+002  9.8897222e+001  5.5441906e+001
  9.1332412e+002  9.8805060e+001  5.4268775e+001
  9.1532555e+002  9.8824276e+001  5.2162506e+001
  9.1600000e+002  9.8947396e+001  4.9942330e+001
  9.1600000e+002  9.9134152e+001  4.8377127e+001
  9.2393074e+002  9.9312307e+001  4.7942264e+001
  9.3200000e+002  9.9391256e+001  4.8823238e+001
  9.3200000e+002  9.9295606e+001  5.0908501e+001
  9.3440782e+002  9.9005427e+001  5.3677216e+001
  9.4336808e+002  9.8572030e+001  5.6204104e+001
  9.5000000e+002  9.8095648e+001  5.7483562e+001
  9.5000000e+002  9.7681969e+001  5.6960048e+001
  9.4952724e+002  9.7401196e+001  5.4863116e+001
  9.4852718e+002  9.7265053e+001  5.2042266e+001
  9.4800000e+002  9.7231033e+001  4.9450033e+001
  9.4800000e+002  9.7228277e+001  4.7694897e+001
  9.4457616e+002  9.7182214e+001  4.6950116e+001
  9.3958580e+002  9.7025008e+001  4.7157738e+001
  9.3800000e+002  9.6703841e+001  4.8217833e+001
  9.3800000e+002  9.6196325e+001  4.9975782e+001
  9.3707094e+002  9.5520629e+001  5.2115173e+001
  9.3607185e+002  9.4730495e+001  5.4121023e+001
  9.3600000e+002  9.3905038e+001  5.5367274e+001
  9.3393186e+002  9.3140779e+001  5.5361576e+001
  9.2284989e+002  9.2537620e+001  5.4067199e+001
  9.1400000e+002  9.2174620e+001  5.1980286e+001
  9.1400000e+002  9.2085430e+001  4.9812073e+001
  9.1133857e+002  9.2242355e+001  4.8109502e+001
  9.0634022e+002  9.2554159e+001  4.7148931e+001
  9.0400000e+002  9.2886989e+001  4.7026379e+001
  9.0400000e+002  9.3108828e+001  4.7739545e+001
  8.9663307e+002  9.3134767e+001  4.9223507e+001
  8.8869208e+002  9.2948741e+001  5.1355160e+001
  8.8800000e+002  9.2601442e+001  5.3893667e+001
  8.8763933e+002  9.2195287e+001  5.6407953e+001
  8.8663902e+002  9.1858279e+001  5.8325037e+001
  8.8600000e+002  9.1708723e+001  5.9118921e+001
  8.8600000e+002  9.1823336e+001  5.8535875e+001
  8.8436363e+002  9.2220058e+001  5.6742379e+001
  8.8236649e+002  9.2858145e+001  5.4285148e+001
  8.8200000e+002  9.3654791e+001  5.1831024e+001
  8.8083899e+002  9.4511124e+001  4.9870069e+001
  8.7683131e+002  9.5332358e+001  4.8641486e+001
  8.7400000e+002  9.6035556e+001  4.8265873e+001
  8.7400000e+002  9.6554414e+001  4.8826496e+001
  8.7320690e+002  9.6847805e+001  5.0318254e+001
  8.7220757e+002  9.6908159e+001  5.2577029e+001
  8.7200000e+002  9.6768083e+001  5.5211361e+001
  8.7290671e+002  9.6505072e+001  5.7570747e+001
  8.7590266e+002  9.6234039e+001  5.8918993e+001
  8.7800000e+002  9.6078043e+001  5.8805109e+001
  8.7800000e+002  9.6125759e+001  5.7312491e+001
  8.8349112e+002  9.6395825e+001  5.4976515e+001
  8.9052323e+002  9.6825184e+001  5.2521019e+001
  8.9200000e+002  9.7290044e+001  5.0599478e+001
  8.9266801e+002  9.7651906e+001  4.9610375e+001
  8.9566244e+002  9.7804274e+001  4.9679186e+001
  8.9800000e+002  9.7700387e+001  5.0760256e+001
  8.9800000e+002  9.7361161e+001  5.2645228e+001
  9.0175765e+002  9.6866950e+001  5.4875587e+001
  9.0776798e+002  9.6332443e+001  5.6769663e+001
  9.1000000e+002  9.5871941e+001  5.7641306e+001
  9.1000000e+002  9.5569887e+001  5.7112763e+001
  9.0701408e+002  9.5464202e+001  5.5339104e+001
  9.0402384e+002  9.5542932e+001  5.2939478e+001
  9.0400000e+002  9.5754463e+001  5.0649138e+001
  8.9660354e+002  9.6024853e+001  4.9002557e+001
  8.7750856e+002  9.6270823e+001  4.8292149e+001
  8.6600000e+002  9.6409057e+001  4.8677186e+001
  8.6600000e+002  9.6371612e+001  5.0187170e+001
  8.6691086e+002  9.6125166e+001  5.2624699e+001
  8.6791181e+002  9.5683128e+001  5.5524075e+001
  8.6800000e+002  9.5110062e+001  5.8190139e+001
  8.6578005e+002  9.4521249e+001  5.9825328e+001
  8.6077670e+002  9.4067262e+001  5.9835629e+001
  8.5800000e+002  9.3893686e+001  5.8177301e+001
  8.5803171e+002  9.4087194e+001  5.5372758e+001
  8.6201344e+002  9.4634831e+001  5.2188060e+001
  8.6600000e+002  9.5421109e+001  4.9318358e+001
  8.6600000e+002  9.6271209e+001  4.7189833e+001
  8.6490833e+002  9.7019890e+001  4.5879807e+001
  8.6290874e+002  9.7565234e+001  4.5264715e+001
  8.6200000e+002  9.7880727e+001  4.5265377e+001
  8.6293925e+002  9.7992904e+001  4.5915321e+001
  8.7284625e+002  9.7948249e+001  4.7271109e+001
  8.8200000e+002  9.7790495e+001  4.9309312e+001
  8.8200000e+002  9.7560615e+001  5.1792501e+001
  8.8593132e+002  9.7313302e+001  5.4160184e+001
  8.9293850e+002  9.7125941e+001  5.5662583e+001
  8.9600000e+002  9.7082694e+001  5.5749212e+001
  8.9600000e+002  9.7239669e+001  5.4397204e+001
  9.1430170e+002  9.7591111e+001  5.2112693e+001
  9.3368321e+002  9.8057620e+001  4.9662480e+001
  9.3400000e+002  9.8508805e+001  4.7734121e+001
  9.3147259e+002  9.8810651e+001  4.6709570e+001
  9.2141870e+002  9.8870304e+001  4.6684593e+001
  9.1400000e+002  9.8659981e+001  4.7612050e+001
  9.1400000e+002  9.8219186e+001  4.9325534e+001
  9.1400000e+002  9.7636435e+001  5.1460125e+001
  9.1400000e+002  9.7014683e+001  5.3443464e+001
  9.1400000e+002  9.6439484e+001  5.4627973e+001
  9.1400000e+002  9.5968190e+001  5.4559353e+001
  9.1306291e+002  9.5635177e+001  5.3252116e+001
  9.1206386e+002  9.5456950e+001  5.1200564e+001
  9.1200000e+002  9.5432288e+001  4.9051175e+001
  9.1171146e+002  9.5539879e+001  4.7239494e+001
  9.1071099e+002  9.5735058e+001  4.5902439e+001
  9.1000000e+002  9.5953465e+001  4.5015976e+001
  9.1000000e+002  9.6129652e+001  4.4519558e+001
  9.0475364e+002  9.6220346e+001  4.4369550e+001
  8.9677508e+002  9.6213044e+001  4.4583749e+001
  8.9400000e+002  9.6118116e+001  4.5225425e+001
  8.9414338e+002  9.5956756e+001  4.6303415e+001
  8.9613956e+002  9.5750693e+001  4.7701532e+001
  8.9800000e+002  9.5516101e+001  4.9156967e+001
  8.9800000e+002  9.5268963e+001  5.0244508e+001
  8.9509045e+002  9.5039878e+001  5.0501651e+001
  8.8908904e+002  9.4880896e+001  4.9742083e+001
  8.8600000e+002  9.4852731e+001  4.8217483e+001
  8.8600000e+002  9.4999125e+001  4.6397916e+001
  8.8600000e+002  9.5322100e+001  4.4679717e+001
  8.8600000e+002  9.5771483e+001  4.3337140e+001
  8.8600000e+002  9.6259629e+001  4.2589255e+001
  8.8521314e+002  9.6696331e+001  4.2589205e+001
  8.8321217e+002  9.7020756e+001  4.3386503e+001
  8.8200000e+002  9.7213877e+001  4.4930626e+001
  8.8200000e+002  9.7295021e+001  4.7059073e+001
  8.8458202e+002  9.7310383e+001  4.9443163e+001
  8.8758941e+002  9.7317105e+001  5.1561382e+001
  8.8800000e+002  9.7370060e+001  5.2789602e+001
  8.8954531e+002  9.7516516e+001  5.2668542e+001
  8.9453469e+002  9.7792152e+001  5.1220059e+001
  8.9800000e+002  9.8211697e+001  4.8967981e+001
  8.9800000e+002  9.8759135e+001  4.6573342e+001
  8.9727897e+002  9.9384857e+001  4.4481676e+001
  8.9627946e+002  1.0001318e+002  4.2902022e+001
  8.9600000e+002  1.0056292e+002  4.1952002e+001
  8.9517369e+002  1.0097498e+002  4.1726612e+001
  8.8914434e+002  1.0122730e+002  4.2307666e+001
  8.8400000e+002  1.0132665e+002  4.3759210e+001
  8.8400000e+002  1.0129042e+002  4.6067423e+001
  8.8339905e+002  1.0113549e+002  4.9039563e+001
  8.8239928e+002  1.0087806e+002  5.2212859e+001
  8.8200000e+002  1.0054415e+002  5.4824847e+001
  8.8178257e+002  1.0018770e+002  5.5991297e+001
  8.7877382e+002  9.9898729e+001  5.5160310e+001
  8.7600000e+002  9.9783213e+001  5.2489253e+001
  8.7600000e+002  9.9919199e+001  4.8699323e+001
  8.7881698e+002  1.0031329e+002  4.4587941e+001
  8.8382072e+002  1.0088269e+002  4.0762637e+001
  8.8600000e+002  1.0147862e+002  3.7724045e+001
  8.8602395e+002  1.0194496e+002  3.5987097e+001
  8.8702287e+002  1.0217739e+002  3.6005480e+001
  8.8800000e+002  1.0214748e+002  3.7926209e+001
  8.8800000e+002  1.0188878e+002  4.1434972e+001
  8.8513846e+002  1.0146644e+002  4.5911892e+001
  8.7913638e+002  1.0095146e+002  5.0698147e+001
  8.7600000e+002  1.0041280e+002  5.5128162e+001
  8.7600000e+002  9.9928530e+001  5.8393981e+001
  8.8081166e+002  9.9595510e+001  5.9627051e+001
  8.8583820e+002  9.9512670e+001  5.8317134e+001
  8.8600000e+002  9.9738529e+001  5.4659666e+001
  8.8600000e+002  1.0024926e+002  4.9452323e+001
  8.8600000e+002  1.0092596e+002  4.3744643e+001
  8.8600000e+002  1.0158697e+002  3.8608115e+001
  8.8600000e+002  1.0205607e+002  3.5040592e+001
  8.7888808e+002  1.0222796e+002  3.3827095e+001
  8.7094369e+002  1.0209212e+002  3.5265156e+001
  8.7000000e+002  1.0171245e+002  3.8941771e+001
  8.7315360e+002  1.0118772e+002  4.3894235e+001
  8.8113855e+002  1.0061567e+002  4.9035447e+001
  8.8600000e+002  1.0007472e+002  5.3360221e+001
  8.8600000e+002  9.9629280e+001  5.5908159e+001
  8.8514289e+002  9.9344876e+001  5.5922286e+001
  8.8414370e+002  9.9287587e+001  5.3258829e+001
  8.8400000e+002  9.9498300e+001  4.8541062e+001
  8.8463758e+002  9.9957175e+001  4.2848711e+001
  8.8663594e+002  1.0056301e+002  3.7388757e+001
  8.8800000e+002  1.0114890e+002  3.3406040e+001
  8.8800000e+002  1.0153713e+002  3.1974166e+001
  8.7862797e+002  1.0160520e+002  3.3497593e+001
  8.6671728e+002  1.0132389e+002  3.7446893e+001
  8.6400000e+002  1.0075567e+002  4.2710234e+001
  8.6585031e+002  1.0002700e+002  4.8132098e+001
  8.7183457e+002  9.9288896e+001  5.2717224e+001
  8.7600000e+002  9.8676437e+001  5.5606972e+001
  8.7600000e+002  9.8282068e+001  5.6177800e+001
  8.6863784e+002  9.8148857e+001  5.4298151e+001
  8.5969584e+002  9.8274951e+001  5.0450549e+001
  8.5800000e+002  9.8619993e+001  4.5509537e+001
  8.5724514e+002  9.9110716e+001  4.0412925e+001
  8.5524399e+002  9.9645747e+001  3.6082394e+001
  8.5400000e+002  1.0010646e+002  3.3465015e+001
  8.5400000e+002  1.0038328e+002  3.3270845e+001
  8.4131925e+002  1.0041035e+002  3.5522132e+001
  8.2850448e+002  1.0018782e+002  3.9526561e+001
  8.2800000e+002  9.9781776e+001  4.4302630e+001
  8.2993452e+002  9.9306622e+001  4.8868353e+001
  8.3293770e+002  9.8894497e+001  5.2259084e+001
  8.3400000e+002  9.8657996e+001  5.3656593e+001
  8.3337346e+002  9.8660451e+001  5.2722959e+001
  8.3137166e+002  9.8904715e+001  4.9792200e+001
  8.3000000e+002  9.9340639e+001  4.5677206e+001
  8.3000000e+002  9.9885863e+001  4.1279925e+001
  8.3000000e+002  1.0045027e+002  3.7367000e+001
  8.3000000e+002  1.0095335e+002  3.4610017e+001
  8.3000000e+002  1.0133277e+002  3.3595699e+001
  8.3067093e+002  1.0154871e+002  3.4583770e+001
  8.3167134e+002  1.0158345e+002  3.7310981e+001
  8.3200000e+002  1.0143707e+002  4.1172998e+001
  8.3234332e+002  1.0112665e+002  4.5561937e+001
  8.3334294e+002  1.0069235e+002  4.9979766e+001
  8.3400000e+002  1.0020450e+002  5.3901015e+001
  8.3402383e+002  9.9764770e+001  5.6624845e+001
  8.3701325e+002  9.9494032e+001  5.7416351e+001
  8.4000000e+002  9.9500479e+001  5.5949610e+001
  8.4000000e+002  9.9835043e+001  5.2568818e+001
  8.4700400e+002  1.0045661e+002  4.8064137e+001
  8.5804482e+002  1.0122975e+002  4.3316615e+001
  8.6200000e+002  1.0196424e+002  3.9136740e+001
  8.6357371e+002  1.0248332e+002  3.6202706e+001
  8.7152925e+002  1.0268385e+002  3.5008994e+001
  8.7800000e+002  1.0255517e+002  3.5794799e+001
  8.7800000e+002  1.0215607e+002  3.8410161e+001
  8.8343898e+002  1.0157442e+002  4.2301238e+001
