  6.4441487e+001  2.1481568e+001  1.4191769e+001  6.1952111e+000  6.5192126e-001  3.3981151e+000
  6.0907217e+001  4.4472042e+000  7.1633872e+000  1.3037226e+000  3.7849597e-001  1.0156063e+000
  4.5220140e+001  3.6570500e+000  3.1980743e+000  5.4708762e-001  1.2442665e-001  1.7455747e-001
  5.9037243e+000  6.3046138e+000  9.6061826e+000  4.4420761e-001  8.2633056e-002  1.6105494e-001
  1.9451810e+002  1.0791047e+002  1.8941454e+002  1.8283603e+000  5.2619732e-001  1.1101514e+000
  4.4213289e+002  2.7111706e+002  3.5487041e+002  8.6412521e+000  3.9977672e+000  2.2868651e+001
  2.4711308e+002  3.4302401e+002  1.9276464e+002  7.3932962e+000  3.2878135e+000  1.9774364e+001
  6.6755765e+001  4.7115084e+001  6.0202818e+001  1.1793036e+000  2.3691643e-001  1.2816956e+000
  2.8276517e+002  3.3477075e+002  3.0518936e+002  1.2022165e+001  2.1239243e+000  1.9679578e+001
  2.8890497e+002  3.9806867e+002  3.7148368e+002  1.7473792e+001  2.4994439e+000  2.1193531e+001
  1.0393319e+002  6.9735167e+001  8.2270309e+001  4.3544148e+000  6.6953110e-001  3.0898853e+000
  2.4723614e+001  1.9533992e+001  1.4094106e+001  7.5275250e-001  8.1033384e-002  3.6887687e-001
  6.9970874e+001  5.8075954e+001  6.4825898e+001  5.8660173e+000  6.3210657e-001  1.4970904e+001
  9.5372799e+001  4.2940808e+001  7.1792853e+002  8.4608471e+000  8.9639559e-001  1.4851928e+002
  9.1187856e+001  6.8208490e+001  5.7350110e+002  9.3984292e+000  2.6522037e+000  1.2706120e+002
  9.9154277e+001  7.0893080e+001  7.6706989e+001  1.3384818e+001  5.8888386e+000  2.1410229e+001
  2.2585342e+002  4.9936195e+001  5.5526275e+001  1.1488270e+001  4.2667249e+000  3.1081413e+001
  2.3459535e+002  2.3219147e+001  2.7838333e+001  4.1409346e+000  3.8389916e-001  3.0204914e+000
  5.8261101e+001  1.5990481e+001  1.1609320e+001  1.4256400e+000  3.9637324e-001  1.2399708e+000
  1.5205283e+002  3.4673651e+001  2.2715485e+001  3.5252705e+000  7.2897830e-001  2.2993187e+000
  2.9516545e+002  4.1344016e+001  5.0591221e+001  7.4234988e+000  9.1493831e-001  3.7271986e+000
  2.8044163e+002  7.3176067e+001  1.0299336e+002  3.0936303e+000  6.5266790e-001  4.2483113e+000
  1.4491608e+002  8.5775006e+001  1.0732383e+002  2.4609805e+000  7.1618078e-001  3.4463193e+001
  2.1898735e+002  1.2129830e+002  2.0999963e+002  4.7693866e+000  2.3500666e+000  4.0628435e+001
  9.9093388e+001  7.1301943e+001  1.6061294e+002  3.4598895e+000  1.1560241e+000  4.2268043e+000
  2.3804001e+002  1.2194390e+002  5.4967177e+002  7.3733738e+000  2.6466441e+000  1.2245789e+002
  2.0316093e+002  1.5930634e+002  2.7996225e+002  7.3467000e+000  2.5294668e+000  1.2686617e+002
  4.7415391e+000  1.0524351e+000  2.7781937e+000  4.3980852e-001  1.7476711e-001  4.5539328e+000
  4.0979188e+001  1.5213278e+001  1.1434196e+001  1.9308133e+000  1.6205532e-001  6.7720551e-001
  4.3868464e+002  1.2731001e+002  9.3026412e+001  6.9773082e+000  1.4299776e+000  2.9367961e+000
  9.1367427e+002  7.3925837e+002  6.1818205e+002  4.0665157e+001  7.6520891e+000  1.2719835e+001
  3.6394392e+003  1.4710665e+003  5.1916783e+003  4.0544766e+002  8.0780282e+001  2.9539753e+002
  3.9718991e+003  1.5282319e+003  7.8434458e+003  5.2424046e+002  1.9280021e+002  4.0476887e+002
  1.8582303e+003  1.0829678e+003  3.6041268e+003  1.8240213e+002  9.3076337e+001  1.4133019e+002
  1.0877029e+003  9.0993420e+002  5.5825163e+002  1.2450199e+001  7.7091935e+000  1.7115133e+001
  3.3619723e+002  5.3519789e+002  1.6999600e+002  6.1709400e+000  1.7411685e+000  1.0422539e+001
  7.7745536e+001  7.9645988e+001  6.8579217e+001  2.7583627e+000  2.1813133e-001  1.5532303e+000
  7.4926029e+001  1.0306912e+002  1.4036670e+002  5.1240199e-001  1.0607582e-001  2.4249935e-001
  2.4286665e+002  2.2596201e+002  2.0038377e+002  1.3709221e+000  1.2021256e-001  5.5886228e-001
  2.2789589e+002  1.3961943e+002  1.2378203e+002  2.8349576e+000  5.3094499e-001  7.4091967e-001
  5.3922901e+001  8.1218486e+001  1.0044183e+002  1.5486392e+000  6.6595244e-001  6.2483545e-001
  5.6592796e+001  3.5828105e+001  2.0103763e+001  1.4039638e+000  5.5080341e-001  1.0638979e+000
  7.2003495e+001  3.7402705e+001  1.8274416e+001  2.1866711e+000  6.2987598e-001  1.7865202e+000
  5.8028776e+001  2.9558305e+001  1.8918510e+001  2.7614658e+000  4.1938845e-001  1.2805661e+000
  2.4437967e+002  1.8415371e+002  1.6348852e+002  1.6297948e+000  9.1345621e-001  3.1282142e+000
  2.1331337e+002  1.6095647e+002  1.5321369e+002  9.7782923e-001  6.0359420e-001  2.0592711e+000
  1.6337701e+002  7.8165779e+001  6.4232169e+001  5.1384648e-001  1.6056201e-001  2.9444395e-001
  4.7553297e+002  1.7785544e+002  2.8752193e+002  5.6152138e+000  5.8231179e-001  1.0534997e+000
  4.3508686e+002  4.2499316e+002  3.4235855e+002  7.1511060e+000  8.2057898e-001  1.6937388e+000
  6.5128587e+002  4.2596264e+002  5.7116547e+002  1.5301982e+000  9.0172807e-001  1.5781288e+000
  1.4421445e+003  6.0611980e+002  7.4982281e+002  2.7737727e+000  1.2235017e+000  1.3595921e+000
  2.3527527e+003  9.9358524e+002  1.3484802e+003  2.8186221e+001  3.7967602e+000  1.5041050e+001
  6.3506842e+003  3.7378261e+003  2.0135923e+004  2.5638496e+002  9.5952085e+001  4.3411268e+002
  5.8912344e+003  4.0318159e+003  1.8127161e+004  6.6860272e+002  1.5748499e+002  6.9553913e+002
  1.9341659e+003  1.2587930e+003  2.8941165e+003  7.5975640e+002  6.3226957e+001  2.6407442e+002
  4.5903296e+002  3.8962959e+002  1.0911194e+003  3.0681248e+001  7.6608995e+000  2.8175925e+001
  1.3268326e+002  2.4865937e+002  3.3507168e+002  1.5867398e+001  1.7673370e+000  2.6515939e+001
  2.1269278e+002  1.8253413e+002  2.2359570e+002  1.6036169e+001  1.3483021e+000  2.1523122e+001
  6.6090985e+002  5.4311908e+002  5.9353069e+002  7.9467525e+000  2.5406293e+000  2.7812312e+001
  6.1847555e+002  5.4722647e+002  6.6805616e+002  1.0389551e+001  2.8657362e+000  2.6960600e+001
  3.5021086e+002  2.3989822e+002  1.9401785e+002  1.3786363e+001  1.5977311e+000  5.9582254e+000
  1.5783261e+002  1.4876102e+002  6.1018233e+001  5.7458139e+000  1.3378222e+000  1.7192871e+000
  3.5224960e+002  1.5370157e+002  3.2052807e+002  4.3069517e+000  8.0130984e+000  3.0022545e+001
  4.1163385e+002  2.1495562e+002  5.5777404e+002  7.9996149e+000  7.6403588e+000  3.5036017e+001
  2.1329747e+002  2.8156383e+002  4.7395760e+002  5.7050177e+000  7.5446904e-001  3.2616420e+000
  2.9601000e+002  3.2430019e+002  5.2908487e+002  4.9148271e+000  8.8328584e-001  8.4808855e-001
  3.5941614e+002  2.7077707e+002  4.1992675e+002  9.6812576e+000  1.2890323e+000  5.7166511e+000
  5.5246395e+002  3.6860045e+002  4.1764651e+002  4.2833595e+001  2.0016856e+000  2.6074742e+001
  5.6511940e+002  2.7513957e+002  3.0853007e+002  3.9483193e+001  1.9690074e+000  4.4204486e+001
  2.0368786e+002  5.0377802e+001  9.5975881e+001  8.7589818e+000  2.0910133e+000  2.2548058e+001
  1.2775079e+002  1.1357008e+002  1.5114952e+002  1.1757766e+001  5.4008073e+000  1.9493268e+001
  4.0468352e+001  5.1918065e+001  3.7295973e+001  2.6650078e+000  1.6124433e+000  7.2628031e+000
  8.0782146e+000  4.4661807e+000  1.3423021e+000  1.2689883e+000  4.5463823e-001  1.3268314e+000
  3.6129845e+000  4.0899578e+000  7.5885887e-001  5.6605503e-001  1.7894121e-001  3.3318754e-001
  5.1491938e+001  8.5874594e+000  6.4107060e+000  4.4669412e+000  1.0377463e+000  2.6868698e+000
  7.1605329e+001  1.4185183e+001  1.2592901e+001  6.7317026e+000  2.5890977e+000  4.4995498e+000
  2.6186648e+001  1.1804542e+001  5.3968509e+000  3.3547320e+000  1.4599057e+000  2.1462273e+000
  3.4989814e+001  6.9262108e+000  4.9887967e+000  8.6210626e-001  1.2110457e-001  2.0922395e-001
  7.8301574e+001  3.0100255e+001  1.4715510e+001  2.3031444e+000  2.1147176e+000  1.4121400e+000
  3.6803137e+001  2.9574970e+001  1.2722417e+001  3.3360446e+000  2.1074126e+000  1.2507647e+000
  1.6792586e+001  2.1641514e+001  1.0281063e+001  1.2217417e+000  1.2507611e-001  1.9536738e-001
  6.8073319e+002  1.6082830e+002  1.7336043e+002  6.0616917e+000  2.1586805e+000  1.4572179e+000
  9.6404631e+002  6.3663319e+002  1.3669824e+003  1.5122546e+001  4.4906779e+000  1.3827474e+001
  1.8418078e+003  1.6218777e+003  5.0802555e+003  2.3024472e+002  5.2607755e+001  1.4719712e+002
  2.7132408e+003  2.0243578e+003  5.1321517e+003  3.1514856e+002  9.9852804e+001  2.3929103e+002
  2.3197248e+003  1.5774036e+003  1.8503205e+003  2.0872979e+002  6.8216141e+001  1.3065106e+002
  1.9697654e+003  5.7903916e+002  1.9626832e+003  1.4608733e+002  1.8866739e+001  6.5159770e+001
  4.0695456e+002  1.2098739e+002  9.1163741e+002  5.7009918e+001  8.2771572e+000  3.2529243e+001
  1.3878524e+002  6.7147670e+001  6.7985854e+001  2.1809479e+000  2.3270972e-001  6.0411620e-001
  7.5926150e+002  3.2899620e+002  3.1264962e+002  8.1560824e+000  1.5340911e+000  7.7710985e+000
  8.1736348e+002  3.8533540e+002  3.3995733e+002  8.2890360e+000  1.9023513e+000  7.5890710e+000
  1.2392434e+003  1.3270708e+003  1.7287714e+003  2.0507819e+001  3.9398584e+001  4.5352708e+001
  2.7025858e+003  1.9900676e+003  3.6227501e+003  2.1691673e+002  9.9553999e+001  2.0868047e+002
  2.7049755e+003  1.2924187e+003  2.5135034e+003  1.7947506e+002  4.4091066e+001  1.7538348e+002
  1.0840302e+003  7.5162823e+002  4.7773881e+002  1.0610571e+001  3.2485867e+000  7.8489852e+000
  7.4008901e+002  4.9183535e+002  8.0458234e+002  3.3881366e+001  6.4191781e+000  1.3488717e+001
  6.3363124e+002  3.6537151e+002  5.4469895e+002  2.6350928e+001  7.6475924e+000  1.3286323e+001
  4.0204182e+001  5.4355141e+001  7.4456363e+001  4.8738901e+000  1.8315699e+000  2.2007019e+000
  1.3892426e+002  2.8704710e+002  3.6329011e+002  1.8220860e+001  1.8326829e+000  4.1699947e+001
  2.7966785e+002  3.5727978e+002  5.5530752e+002  2.5314984e+001  2.7456472e+000  5.3713591e+001
  2.7916751e+002  2.6242491e+002  3.8185107e+002  7.9311373e+000  1.3418134e+000  1.6910113e+001
  1.1805283e+002  2.7873649e+002  3.5039595e+002  7.0053539e+000  1.8274306e+000  7.8376126e+000
  1.4427068e+002  2.9570457e+002  2.2325255e+002  9.2323397e+000  4.8592555e+000  5.7524492e+001
  1.6866786e+002  3.1267467e+002  3.3465777e+002  7.9707167e+000  3.8138137e+000  6.2818513e+001
  1.6401454e+002  1.2851806e+002  2.9858020e+002  8.9923769e+000  1.4877686e+000  2.0091078e+001
  1.3316698e+002  7.2629180e+001  1.5719449e+002  1.0602825e+001  1.0296233e+000  1.3321296e+001
  4.4637801e+001  2.1449325e+001  9.6430524e+001  2.6533985e+000  3.3778847e-001  9.5943296e-001
  1.3105496e+002  6.6736429e+001  1.2773958e+002  1.9680049e+000  1.0860763e+000  1.0831240e+000
  3.1013744e+002  1.8598641e+002  6.5164302e+002  1.1509289e+001  3.6196802e+000  1.2670010e+001
  3.0968600e+002  1.7516587e+002  6.0023275e+002  1.9970830e+001  4.7033256e+000  1.9749529e+001
  5.3426704e+001  7.3583414e+001  1.0913586e+002  9.8526121e+000  1.7019225e+000  8.6611795e+000
  1.1861740e+001  4.4859467e+000  3.8839932e+000  1.3256622e+000  2.4420908e-001  2.9764853e-001
  1.6917513e+002  1.1420989e+002  1.5950411e+002  5.9967560e+000  6.3679001e-001  4.6773907e+000
  2.1061413e+002  1.6599727e+002  2.2831666e+002  8.9588413e+000  8.6309918e-001  7.1775829e+000
  4.7608848e+001  2.4540701e+001  6.3351170e+001  1.3343479e+000  3.0116873e-001  2.1025339e+000
  1.2527976e+001  3.1655516e+000  2.7559997e+000  9.3185765e-001  1.3356293e-001  2.3123341e-001
  8.5777784e+001  1.4733546e+002  2.8442595e+002  2.3082489e+000  4.4228584e-001  1.0015070e+001
  1.1608742e+002  2.1617542e+002  3.8814990e+002  5.1394331e+000  5.2588209e-001  1.5113155e+001
  4.9386471e+001  6.4693372e+001  9.5364592e+001  4.0599740e+000  2.8531475e-001  5.9663370e+000
  7.0087190e+000  8.6948851e+000  2.5369555e+000  7.5038323e-001  8.1479972e-002  1.8583264e-001
  2.0503976e+001  2.3536046e+001  5.3684260e+000  1.0979634e+000  2.7918760e-001  2.8263044e-001
  2.5633351e+001  2.2275430e+001  1.0454893e+001  9.4587798e-001  4.7287063e-001  4.1429805e-001
  1.5249450e+001  9.1942196e+000  6.7724330e+000  2.0279710e+000  2.3482440e-001  2.5490204e-001
  1.3560699e+002  1.9610937e+001  1.1785074e+002  7.3859427e+000  4.9117251e-001  9.7423306e-001
  2.2532109e+002  2.4636475e+001  2.2335046e+002  5.5062393e+000  5.0378775e-001  1.2240026e+000
  3.1984516e+001  7.0831759e+000  2.2988557e+001  9.3328189e-001  1.6267613e-001  2.0931301e-001
  5.8542910e-001  1.3033860e+000  8.7842521e-001  7.5617830e-002  6.2251803e-002  6.7927641e-002
  3.4967364e-001  4.9834069e-001  2.7519103e-001  7.1957003e-002  6.2738527e-002  7.7692900e-002
  5.5200228e-001  6.5692791e-001  7.3424491e-001  1.8525413e-001  1.5832549e-001  9.0035949e-002
  1.9611770e+000  1.4942147e+000  3.0381999e+000  2.9908135e-001  2.8121629e-001  3.6823842e-001
  2.3930739e+002  1.6415172e+002  1.8671497e+002  2.5626351e+000  9.0168524e-001  3.2777715e+000
  3.1079577e+002  1.9605696e+002  2.4813352e+002  3.6263290e+000  2.1878184e+000  1.9309066e+001
  8.9768280e+001  5.3981977e+001  4.7362656e+001  1.7803376e+000  1.5211832e+000  1.4865931e+001
  6.1928465e+000  9.9337664e+000  2.2067924e+000  8.8495780e-001  2.9890559e-001  7.7358008e-001
  1.4318288e+000  4.2613172e+000  1.1401152e+000  4.1071004e-001  1.0828146e-001  3.4867887e-001
  1.8221242e+000  3.2357712e+000  1.1485678e+000  3.4929123e-001  9.0659782e-002  3.3206680e-001
  8.1472966e+001  7.0374491e+001  1.1615070e+002  5.7965088e+000  5.1158222e-001  2.0941377e+000
  2.2886045e+002  2.0124544e+002  3.1505973e+002  1.4639857e+001  1.2387919e+000  8.8721170e+000
  1.6778412e+002  1.3985023e+002  1.9588503e+002  1.2215831e+001  1.0328525e+000  7.6284847e+000
  7.2183966e+000  2.3318877e+000  1.1544794e+000  1.0817994e+000  1.3213729e-001  2.4932700e-001
  1.8017236e+000  7.4900383e-001  4.2770173e-001  6.6048206e-001  1.4300419e-001  1.0004201e-001
  1.2758661e+000  4.4625806e-001  7.4934442e-001  5.1747345e-001  1.5896903e-001  3.4931701e-001
  5.9498555e+001  2.3125613e+001  5.4105001e+001  4.7040086e+000  5.3144724e-001  7.8318757e+000
  1.6484190e+002  8.0570731e+001  1.0865047e+002  8.3255450e+000  8.1204048e-001  1.7589121e+001
  1.4841058e+002  1.2309516e+002  1.2435103e+002  4.8736008e+000  5.8722742e-001  1.5116692e+001
  1.5088899e+002  9.3792745e+001  1.3784212e+002  7.1473295e+000  7.3252830e-001  1.3532768e+001
  2.2107886e+002  1.1392446e+002  2.6451970e+002  4.8735109e+001  5.9611137e+000  1.6514705e+002
  1.5412307e+002  9.0882178e+001  1.9219946e+002  4.3780959e+001  5.9944056e+000  1.4714176e+002
  4.1420835e+001  1.3081354e+001  4.4644187e+001  1.3181939e+001  1.7254717e+000  2.7642123e+001
  3.4423300e+001  8.8214744e+001  9.8110576e+001  1.2089169e+000  5.0190601e-001  3.5544654e+000
  7.1151523e+001  1.4813871e+002  2.0340388e+002  3.6233114e+000  6.2027958e-001  4.5053235e+000
  2.7188077e+002  2.3093346e+002  3.9043631e+002  1.2262805e+001  2.5650042e+000  4.0431693e+001
  2.9562539e+002  2.1123260e+002  3.4827591e+002  2.6927952e+001  3.3531204e+000  1.2500095e+002
  2.5886374e+002  2.0155699e+002  2.0194588e+002  1.5106130e+001  2.5382796e+000  9.1742950e+001
  3.3306745e+002  2.7491705e+002  2.7800129e+002  6.1122695e+000  1.9203563e+000  1.1173207e+001
  5.2189254e+002  4.2678831e+002  3.5241438e+002  2.0490858e+001  1.9266357e+000  3.1368235e+000
  9.0872928e+002  4.0947787e+002  4.1347545e+002  1.7651938e+001  1.6420731e+000  2.0941063e+000
  1.0306549e+003  1.4828006e+003  2.9746189e+002  3.8866904e+000  1.6594144e+000  9.3321001e-001
  1.0875569e+003  2.4117222e+003  4.2013801e+002  3.9631811e+000  1.3514959e+001  1.1863581e+000
  1.1762189e+003  1.3825308e+003  7.8600078e+002  5.9151689e+000  2.3809646e+001  2.9580326e+000
  8.2916824e+003  3.7760081e+003  6.9449423e+003  1.6283998e+001  1.9087518e+001  1.9877489e+001
  1.3609600e+004  4.6804521e+003  8.4379491e+003  1.5800672e+001  5.7693113e+000  2.4068451e+001
  7.6181607e+003  2.4033138e+003  2.5841655e+003  6.2038725e+000  3.0418379e+000  4.6497889e+000
  4.8712695e+003  2.5963063e+003  4.1098217e+003  9.9656812e+000  5.4156808e+000  7.6548424e+000
  4.5769942e+003  2.2095234e+003  3.2609790e+003  1.5366012e+001  9.7516213e+000  4.1338461e+001
  1.7233000e+003  1.1310523e+003  1.0203888e+003  1.3658236e+001  1.2908072e+001  4.7143458e+001
  1.1319413e+003  1.0175394e+003  1.3283227e+003  1.5863760e+001  1.2021417e+001  5.4111370e+000
  7.2039297e+002  1.2537770e+003  9.5461204e+002  1.5636869e+001  1.7306162e+000  4.8527081e+000
  1.1299710e+003  1.0717034e+003  6.8864987e+002  2.1193434e+001  2.0328131e+000  2.9912481e+001
  1.8717704e+003  1.3034276e+003  1.6984583e+003  2.1002303e+001  2.1705661e+000  2.4191461e+001
  1.6532302e+003  1.5421347e+003  1.8981480e+003  2.2841517e+001  4.0326487e+000  1.7673186e+001
  1.1318837e+003  2.6769736e+003  1.2109411e+003  9.4642342e+001  1.3993855e+001  2.6475561e+001
  1.4353215e+003  2.4263715e+003  1.0621632e+003  9.5249024e+001  1.5178522e+001  4.1330504e+001
  1.1387628e+003  9.6376507e+002  6.0270959e+002  2.1665666e+001  4.8157987e+000  2.4698394e+001
  1.4516973e+003  7.1910936e+002  1.5300866e+002  2.8008365e+000  5.3045383e-001  8.0326315e-001
  1.3767457e+003  8.3501540e+002  1.3198006e+002  1.7264348e+000  3.1599961e-001  2.4036617e-001
  8.1714938e+002  5.3703688e+002  8.7933772e+001  6.7290931e-001  1.9702313e-001  4.2952153e-001
  2.8216388e+002  2.0712156e+002  2.1943806e+001  4.3590447e-001  1.5582698e-001  3.2752589e-001
  2.4094384e+001  2.2917405e+001  8.3418713e+000  1.2776472e-001  7.1912280e-002  8.1561761e-002
  1.0364899e+002  8.9445201e+001  2.9140730e+001  1.5641999e-001  6.3734632e-002  9.0747637e-002
  5.6899963e+002  6.2237370e+002  1.6144964e+002  1.5767804e+000  2.6736311e-001  3.0981384e-001
  9.2792222e+002  5.9331821e+002  1.9084690e+002  2.2102513e+000  3.4264311e-001  3.5438047e-001
  5.1038648e+002  1.7108625e+002  7.0666159e+001  8.8554592e-001  1.4578093e-001  1.6345644e-001
  4.0239002e+001  1.5664480e+001  4.2348052e+000  1.3159916e-001  8.3700137e-002  7.6295105e-002
  1.6959840e+002  1.6081110e+002  4.2882002e+001  7.9997821e-001  1.8536413e-001  1.9473826e-001
  6.7250962e+002  6.2842104e+002  1.7746282e+002  1.2932465e+000  4.5570345e-001  3.2404876e-001
  9.0281151e+002  6.2816477e+002  2.0879905e+002  1.4563523e+000  4.2419049e-001  3.6036947e-001
  7.3157035e+002  4.1308241e+002  3.4102346e+002  2.9853007e+000  4.5357158e-001  6.9512959e-001
  5.7328187e+002  5.5695473e+002  7.8176685e+002  1.6556742e+001  4.2777106e+000  3.7787161e+000
  4.1096057e+002  4.4081412e+002  4.8182245e+002  3.9631611e+001  5.7813170e+000  7.4481262e+000
  5.6976737e+002  4.8300705e+002  5.2646094e+002  6.1499906e+001  1.2363735e+001  2.9327700e+001
  1.3080980e+003  6.1430344e+002  8.6286479e+002  4.7489029e+001  2.1874617e+001  4.3915041e+001
  5.7358300e+003  2.8719962e+003  1.0302654e+004  4.0740838e+002  7.7228262e+001  2.3021276e+002
  7.0360973e+003  2.8543108e+003  1.4590009e+004  6.3920574e+002  1.8305652e+002  3.8856204e+002
  6.2993971e+003  4.5914140e+003  8.7799189e+003  3.5569758e+002  1.3074789e+002  3.4108106e+002
  5.6447382e+003  4.9750475e+003  5.3615801e+003  2.5719658e+002  5.1092759e+001  1.3569690e+002
  1.2228576e+003  1.3256496e+003  1.1906447e+003  4.6271657e+001  8.1757532e+000  2.3166539e+001
  1.3967984e+003  1.4355322e+003  5.8088391e+002  1.6710007e+001  4.0550368e+000  1.9437897e+001
  1.5193653e+003  2.4319101e+003  1.2497143e+003  2.3678188e+001  4.2103565e+000  2.7622258e+001
  1.3561418e+003  1.0504897e+003  1.7197521e+003  3.7419773e+001  6.0729378e+000  1.5490251e+001
  1.8503006e+003  6.4048084e+002  2.5711862e+003  7.5260678e+001  1.4989859e+001  4.5573648e+001
  2.8621161e+003  2.1875722e+003  2.4073114e+003  7.2664123e+001  1.4334261e+001  4.6809120e+001
  3.0993794e+003  2.5863730e+003  1.7882586e+003  4.9994043e+001  5.4900039e+000  1.7067271e+001
  8.8996694e+002  6.1196783e+002  6.9527625e+002  3.0367183e+001  2.5880044e+000  6.8988391e+000
  3.0169254e+002  3.6098177e+002  6.0554249e+002  1.8463180e+001  5.3689367e+000  9.1097282e+000
